j,m1,xi1,m2,xi2,index1,index2,energy_diff,coupling
0,0.5,True,-0.5,False,1,0,15.327892266672839,-0.0
1,-0.5,False,-1.5,False,3,2,-10.134316150310704,0.18844064378425043
1,0.5,False,-0.5,False,4,3,-7.314167168497553,0.1672811583299487
1,0.5,False,-0.5,True,4,5,-26.398670090819387,-0.10962214223317604
1,-0.5,True,-1.5,False,5,2,8.950186772011131,-0.06700838581981426
1,0.5,True,-0.5,True,6,5,-0.14987612144727613,-0.16728115832994817
1,0.5,True,-0.5,False,6,3,18.93462680087456,-0.10962214223317604
1,1.5,True,0.5,True,7,6,-0.9364616738358436,0.19434085984912974
1,1.5,True,0.5,False,7,4,25.31233229553627,0.04724013328834884
2,-1.5,False,-2.5,False,9,8,-13.93224803996484,0.16572680092409273
2,-0.5,False,-1.5,False,10,9,-7.4442173906361555,-0.1131528509147456
2,-0.5,False,-1.5,True,10,13,-25.604584092266265,-0.03417745182070749
2,0.5,False,-0.5,False,11,10,-6.58701281354571,0.05492983267917606
2,0.5,False,-0.5,True,11,14,-32.1717710065033,-0.06152588536764928
2,1.5,False,0.5,False,12,11,-6.141102567106724,0.19021461354284677
2,1.5,False,0.5,True,12,15,-37.435843097210906,-0.051209673827169865
2,-1.5,True,-2.5,False,13,8,4.228118661665269,-0.11554632831067503
2,-0.5,True,-1.5,True,14,13,-0.019825899308672845,-0.16888585887887955
2,-0.5,True,-1.5,False,14,9,18.140540802321436,-0.07158874497223221
2,0.5,True,-0.5,True,15,14,-0.877030476399117,-0.054929832679175776
2,0.5,True,-0.5,False,15,10,24.707727716558473,-0.06152588536764927
2,1.5,True,0.5,True,16,15,-1.3229407228381067,0.09227202908173976
2,1.5,True,0.5,False,16,11,29.971799807266077,-0.017346191785131852
2,2.5,True,1.5,True,17,16,-1.6085158763361864,0.19596318677844873
2,2.5,True,1.5,False,17,12,34.50438649803662,0.049140166445049004
3,-2.5,False,-3.5,False,19,18,-19.606829880463504,0.1286162844873875
3,-1.5,False,-2.5,False,20,19,-7.0696578968072705,-0.16703463936044485
3,-1.5,False,-2.5,True,20,25,-28.05918827943471,0.006897566443144149
3,-0.5,False,-1.5,False,21,20,-6.408119920091018,-0.08495787824069274
3,-0.5,False,-1.5,True,21,26,-34.07292280638818,-0.03253086577504414
3,0.5,False,-0.5,False,22,21,-6.031121353842028,0.029224748436676974
3,0.5,False,-0.5,True,22,27,-39.04812079037639,-0.04592251127471044
3,1.5,False,0.5,False,23,22,-5.779182573093728,0.13413772942690388
3,1.5,False,0.5,True,23,28,-43.39438142736732,-0.044166271513780886
3,2.5,False,1.5,False,24,23,-5.595453619625896,0.18770632405190038
3,2.5,False,1.5,True,24,29,-47.304974330142116,-0.03123724656998469
3,-2.5,True,-3.5,False,25,18,1.3827005021639351,-0.1431603590443125
3,-1.5,True,-2.5,True,26,25,-0.3943853931375543,-0.16968059775213223
3,-1.5,True,-2.5,False,26,19,20.595144989489885,-0.05019568543836164
3,-0.5,True,-1.5,True,27,26,-1.0559233698538115,-0.1171335245059771
3,-0.5,True,-1.5,False,27,20,26.608879516443345,-0.056469676099288796
3,0.5,True,-0.5,True,28,27,-1.4329219361027992,-0.02922474843667715
3,0.5,True,-0.5,False,28,21,31.58407750043156,-0.04592251127471048
3,1.5,True,0.5,True,29,28,-1.6848607168511034,0.06835165754485278
3,1.5,True,0.5,False,29,22,35.93033813742249,-0.02386726001915661
3,2.5,True,1.5,True,30,29,-1.8685896703189293,0.15165503839209604
3,2.5,True,1.5,False,30,23,39.84093104019729,0.0071118863320574375
3,3.5,True,2.5,True,31,30,-2.0102570190613775,0.18699737591827867
3,3.5,True,2.5,False,31,24,43.426127640761806,0.04548646432418156
4,-3.5,False,-4.5,False,33,32,-26.56773303740715,0.09894377636532695
4,-2.5,False,-3.5,False,34,33,-6.515117217019085,-0.1753277519079856
4,-2.5,False,-3.5,True,34,41,-32.906453913533824,0.025907736322931214
4,-1.5,False,-2.5,False,35,34,-6.09763369346107,-0.14188782332836536
4,-1.5,False,-2.5,True,35,42,-38.05516153406914,-0.009988982832087547
4,-0.5,False,-1.5,False,36,35,-5.825633907608655,-0.06843054410302646
4,-0.5,False,-1.5,True,36,43,-42.51438584519404,-0.028696883633286596
4,0.5,False,-0.5,False,37,36,-5.630250555477705,0.01822685573952628
4,0.5,False,-0.5,True,37,44,-46.50622701833558,-0.03680226614080895
4,1.5,False,0.5,False,38,37,-5.481107687246713,0.10118712941674678
4,1.5,False,0.5,True,38,45,-50.15354197111517,-0.037322277656822646
4,2.5,False,1.5,False,39,38,-5.36241527688874,0.1636875490659721
4,2.5,False,1.5,True,39,46,-53.53302164530579,-0.03187277894889305
4,3.5,False,2.5,False,40,39,-5.265036651656047,0.18006612416513892
4,3.5,False,2.5,True,40,47,-56.696430283905755,-0.02124840565768061
4,-3.5,True,-4.5,False,41,32,-0.17639634089241696,-0.15253845534237473
4,-2.5,True,-3.5,True,42,41,-0.9489260729257438,-0.1728977806183917
4,-2.5,True,-3.5,False,42,33,25.44241062358899,-0.035624653166943916
4,-1.5,True,-2.5,True,43,42,-1.3664095964837593,-0.14468366376065434
4,-1.5,True,-2.5,False,43,34,30.591118244124317,-0.044858721259894485
4,-0.5,True,-1.5,True,44,43,-1.638409382336171,-0.0887440152922713
4,-0.5,True,-1.5,False,44,35,35.050342555249216,-0.04434565738454353
4,0.5,True,-0.5,True,45,44,-1.8337927344671208,-0.01822685573952661
4,0.5,True,-0.5,False,45,36,39.042183728390754,-0.03680226614080899
4,1.5,True,0.5,True,46,45,-1.9829356026981202,0.056174599812947694
4,1.5,True,0.5,False,46,37,42.689498681170335,-0.023683640816427255
4,2.5,True,1.5,True,47,46,-2.1016280130560823,0.12382741902352638
4,2.5,True,1.5,False,47,38,46.06897835536097,-0.005906281400508799
4,3.5,True,2.5,True,48,47,-2.1990066382887825,0.17159741328228037
4,3.5,True,2.5,False,48,39,49.23238699396092,0.01590011907184169
4,4.5,True,3.5,True,49,48,-2.2807765119582726,0.17707081994127394
4,4.5,True,3.5,False,49,40,52.2166471336587,0.041276821159027394
5,-4.5,False,-5.5,False,51,50,-34.19728216111774,0.07863998816685598
5,-3.5,False,-4.5,False,52,51,-6.024207577428971,-0.17168851519171974
5,-3.5,False,-4.5,True,52,61,-39.15464252136489,0.032382514231679135
5,-2.5,False,-3.5,False,53,52,-5.774304755441133,-0.16530995462042414
5,-2.5,False,-3.5,True,53,62,-43.48911156429017,0.003761387523810905
5,-1.5,False,-2.5,False,54,53,-5.591775581997563,-0.12032341907734737
5,-1.5,False,-2.5,True,54,63,-47.39114861178403,-0.014331611289891097
5,-0.5,False,-1.5,False,55,54,-5.450885116079981,-0.05735072004278981
5,-0.5,False,-1.5,True,55,64,-50.96976601991675,-0.025206307459684357
5,0.5,False,-0.5,False,56,55,-5.33786225864991,0.012440127819888843
5,0.5,False,-0.5,True,56,65,-54.294470104701816,-0.03067594409899038
5,1.5,False,0.5,False,57,56,-5.244576720274118,0.08046715867780081
5,1.5,False,0.5,True,57,66,-57.412865793681014,-0.03184378233473119
5,2.5,False,1.5,False,58,57,-5.16587598460336,0.1382456893396883
5,2.5,False,1.5,True,58,67,-60.35927520861366,-0.02942673998580638
5,3.5,False,2.5,False,59,58,-5.098314503531327,0.17502993489966906
5,3.5,False,2.5,True,59,68,-63.159422406803515,-0.02389345131894243
5,4.5,False,3.5,False,60,59,-5.039488882964463,0.17167366182796662
5,4.5,False,3.5,True,60,69,-65.8331825033545,-0.015445297706869674
5,-4.5,True,-5.5,False,61,50,-1.0668472171818237,-0.15297565517978606
5,-3.5,True,-4.5,True,62,61,-1.4398357125158547,-0.17497802565515228
5,-3.5,True,-4.5,False,62,51,31.690599231420062,-0.025662491655208078
5,-2.5,True,-3.5,True,63,62,-1.6897385345037002,-0.15994387321874076
5,-2.5,True,-3.5,False,63,52,36.02506827434533,-0.034748847723781534
5,-1.5,True,-2.5,True,64,63,-1.8722677079472625,-0.12253140519484565
5,-1.5,True,-2.5,False,64,53,39.92710532183921,-0.03772017701539234
5,-0.5,True,-1.5,True,65,64,-2.013158173864845,-0.07123280320742961
5,-0.5,True,-1.5,False,65,54,43.50572272997192,-0.036078605731165295
5,0.5,True,-0.5,True,66,65,-2.126181031294916,-0.01244012781988883
5,0.5,True,-0.5,False,66,55,46.83042681475699,-0.030675944098990413
5,1.5,True,0.5,True,67,66,-2.2194665696707148,0.04820524862589378
5,1.5,True,0.5,False,67,56,49.94882250373618,-0.022079514834512724
5,2.5,True,1.5,True,68,67,-2.298167305341469,0.10501271131088814
5,2.5,True,1.5,False,68,57,52.89523191866883,-0.010695984744829879
5,3.5,True,2.5,True,69,68,-2.3657287864134915,0.15137581045033727
5,3.5,True,2.5,False,69,58,55.6953791168587,0.0031690715745503082
5,4.5,True,3.5,True,70,69,-2.4245544069803664,0.178099421082913
5,4.5,True,3.5,False,70,59,58.36913921340966,0.01927794698834379
5,5.5,True,4.5,True,71,70,-2.4763787373368533,0.167880902436351
5,5.5,True,4.5,False,71,60,60.93224935903727,0.03744063853254141
6,-5.5,False,-6.5,False,73,72,-42.164765462110054,0.06474017364496795
6,-4.5,False,-5.5,False,74,73,-5.644397610522486,-0.16510361462864862
6,-4.5,False,-5.5,True,74,85,-46.189799156443016,0.03348154411322673
6,-3.5,False,-4.5,False,75,74,-5.492150337971768,-0.1742892693006834
6,-3.5,False,-4.5,True,75,86,-49.862303814992444,0.011367715560440547
6,-2.5,False,-3.5,False,76,75,-5.371344671513501,-0.14823420961024483
6,-2.5,False,-3.5,True,76,87,-53.26175553453289,-0.004341229696581706
6,-1.5,False,-2.5,False,77,76,-5.272450876924008,-0.103750329146668
6,-1.5,False,-2.5,True,77,88,-56.441507793025565,-0.015235017306121047
6,-0.5,False,-1.5,False,78,77,-5.189550952221133,-0.0493693832333414
6,-0.5,False,-1.5,True,78,89,-59.43946633222588,-0.02231843462256951
6,0.5,False,-0.5,False,79,78,-5.118748788429723,0.009019374972689608
6,0.5,False,-0.5,True,79,90,-62.2837227829319,-0.026267865108549865
6,1.5,False,0.5,False,80,79,-5.057360216760884,0.06646330834841782
6,1.5,False,0.5,True,80,91,-64.99578849817769,-0.027560619668662058
6,2.5,False,1.5,False,81,80,-5.003467500596464,0.11806071131867046
6,2.5,False,1.5,True,81,92,-67.5925729255902,-0.02654481840209307
6,3.5,False,2.5,False,82,81,-4.955659002715834,0.15810681539289487
6,3.5,False,2.5,True,82,93,-70.08765613895767,-0.02347710933461539
6,4.5,False,3.5,False,83,82,-4.912869405583891,0.17852179411760694
6,4.5,False,3.5,True,83,94,-72.49214125731258,-0.01853425605596618
6,5.5,False,4.5,False,84,83,-4.874277573896592,0.16368589797851046
6,5.5,False,4.5,True,84,95,-74.81524494684822,-0.011753753150229161
6,-5.5,True,-6.5,False,85,72,-1.6193639161895206,-0.1499178994752997
6,-4.5,True,-5.5,True,86,85,-1.8196456794223437,-0.17508196081544294
6,-4.5,True,-5.5,False,86,73,38.72575586649819,-0.01897443098772266
6,-3.5,True,-4.5,True,87,86,-1.9718929519730537,-0.1687841950940591
6,-3.5,True,-4.5,False,87,74,42.39826052504762,-0.02702663579429628
6,-2.5,True,-3.5,True,88,87,-2.092698618431335,-0.14341624946268622
6,-2.5,True,-3.5,False,88,75,45.797712244588055,-0.031076084291656775
6,-1.5,True,-2.5,True,89,88,-2.1915924130208175,-0.10545643887578994
6,-1.5,True,-2.5,False,89,76,48.97746450308074,-0.03198747906674722
6,-0.5,True,-1.5,True,90,89,-2.274492337723693,-0.059425385627253954
6,-0.5,True,-1.5,False,90,77,51.97542304228105,-0.030267063425488665
6,0.5,True,-0.5,True,91,90,-2.345294501515106,-0.00901937497268982
6,0.5,True,-0.5,False,91,78,54.81967949298708,-0.02626786510854988
6,1.5,True,0.5,True,92,91,-2.4066830731839453,0.04237642176324432
6,1.5,True,0.5,False,92,79,57.531745208232856,-0.02025339170605649
6,2.5,True,1.5,True,93,92,-2.460575789348365,0.0913404345272439
6,2.5,True,1.5,False,93,80,60.12852963564538,-0.012428272087152149
6,3.5,True,2.5,True,94,93,-2.508384287228985,0.13404660966427806
6,3.5,True,2.5,False,94,81,62.62361284901286,-0.0029559262538594103
6,4.5,True,3.5,True,95,94,-2.551173884360942,0.16566980169865586
6,4.5,True,3.5,False,95,82,65.02809796736774,0.008030260826820243
6,5.5,True,4.5,True,96,95,-2.589765716048234,0.17901329849475603
6,5.5,True,4.5,False,96,83,67.3512016569034,0.020419462427274746
6,6.5,True,5.5,True,97,96,-2.6248043045497855,0.15969538125866206
6,6.5,True,5.5,False,97,84,69.6006749262502,0.03411820439761199
7,-6.5,False,-7.5,False,99,98,-50.3151266508792,0.05485219016737763
7,-5.5,False,-6.5,False,100,99,-5.357499708416661,-0.15812911796537776
7,-5.5,False,-6.5,True,100,113,-53.683623631875484,0.03251455869109406
7,-4.5,False,-5.5,False,101,100,-5.260949106621037,-0.17666112691684313
7,-4.5,False,-5.5,True,101,114,-56.83802915696835,0.015347878701163727
7,-3.5,False,-4.5,False,102,101,-5.179798171667574,-0.16335419479241176
7,-3.5,False,-4.5,True,102,115,-59.81473314531213,0.0021889429506212923
7,-2.5,False,-3.5,False,103,102,-5.110342391131457,-0.13246323123833156
7,-2.5,False,-3.5,True,103,116,-62.640830418166345,-0.007741486236873344
7,-1.5,False,-2.5,False,104,103,-5.050016441116089,-0.0909447720650158
7,-1.5,False,-2.5,True,104,117,-65.33714596046906,-0.014991031544417284
7,-0.5,False,-1.5,False,105,104,-4.99697982245268,-0.0433386953287666
7,-0.5,False,-1.5,True,105,118,-67.920098934093,-0.019959518429502558
7,0.5,False,-0.5,False,106,105,-4.949873050185026,0.0068321210371601205
7,0.5,False,-0.5,True,106,119,-70.40290851678589,-0.02294800551972934
7,1.5,False,0.5,False,107,106,-4.907667162994542,0.05645293286722604
7,1.5,False,0.5,True,107,120,-72.79640544002062,-0.02418884960989031
7,2.5,False,1.5,False,108,107,-4.869567065459172,0.10243540623170266
7,2.5,False,1.5,True,108,121,-75.1095963785295,-0.023864695192888138
7,3.5,False,2.5,False,109,108,-4.834947324996833,0.14134534995377224
7,3.5,False,2.5,True,109,122,-77.35006747904067,-0.02212030020715723
7,4.5,False,3.5,False,110,109,-4.803308280909349,0.16882916466735703
7,4.5,False,3.5,True,110,123,-79.52427979500203,-0.019068285645549715
7,5.5,False,4.5,False,111,110,-4.774245281396645,0.17830785720775436
7,5.5,False,4.5,True,111,124,-81.6377900673632,-0.014784394131805342
7,6.5,False,5.5,False,112,111,-4.747426645875166,0.15639126091843117
7,6.5,False,5.5,True,112,125,-83.6954187046902,-0.00925297704822755
7,-6.5,True,-7.5,False,113,98,-1.9890027274203774,-0.14564577069396503
7,-5.5,True,-6.5,True,114,113,-2.1065435815281717,-0.1736590090884612
7,-5.5,True,-6.5,False,114,99,46.21958034193065,-0.014440746230996624
7,-4.5,True,-5.5,True,115,114,-2.203094183323792,-0.17366387313836315
7,-4.5,True,-5.5,False,115,100,49.37398586702352,-0.02132286174088232
7,-3.5,True,-4.5,True,116,115,-2.284245118277248,-0.15679350084466273
7,-3.5,True,-4.5,False,116,101,52.35068985536731,-0.025495145684321197
7,-2.5,True,-3.5,True,117,116,-2.353700898813372,-0.12847890275444293
7,-2.5,True,-3.5,False,117,102,55.17678712822151,-0.02747688571634752
7,-1.5,True,-2.5,True,118,117,-2.4140268488287404,-0.0922818406861223
7,-1.5,True,-2.5,False,118,103,57.87310267052423,-0.027574139661205466
7,-0.5,True,-1.5,True,119,118,-2.467063467492146,-0.050946976181301375
7,-0.5,True,-1.5,False,119,104,60.45605564414817,-0.02600764637428109
7,0.5,True,-0.5,True,120,119,-2.5141702397597996,-0.006832121037159771
7,0.5,True,-0.5,False,120,105,62.93886522684105,-0.022948005519729305
7,1.5,True,0.5,True,121,120,-2.556376126950287,0.037857013755549396
7,1.5,True,0.5,False,121,106,65.3323621500758,-0.018531847599088266
7,2.5,True,1.5,True,122,121,-2.5944762244856605,0.08089344906745295
7,2.5,True,1.5,False,122,107,67.64555308858468,-0.012871195075283587
7,3.5,True,2.5,True,123,122,-2.629095964947993,0.11984870623494748
7,3.5,True,2.5,False,123,108,69.88602418909585,-0.006059531327627339
7,4.5,True,3.5,True,124,123,-2.660735009035477,0.1518333804637571
7,4.5,True,3.5,False,124,109,72.0602365050572,0.0018240080368758036
7,5.5,True,4.5,True,125,124,-2.6897980085481734,0.17300724645745263
7,5.5,True,4.5,False,125,110,74.17374677741839,0.010711621340288144
7,6.5,True,5.5,True,126,125,-2.7166166440696777,0.17737552248244007
7,6.5,True,5.5,False,126,111,76.23137541474534,0.020544610311438657
7,7.5,True,6.5,True,127,126,-2.741465719460045,0.15245830433738175
7,7.5,True,6.5,False,127,112,78.23733634116047,0.03127169208353726
8,-7.5,False,-8.5,False,129,128,-58.57267423693419,0.04752616215594757
8,-6.5,False,-7.5,False,130,129,-5.138541876156658,-0.1515107240520762
8,-6.5,False,-7.5,True,130,145,-61.459760971725466,0.030833730873068378
8,-5.5,False,-6.5,False,131,130,-5.074605495055454,-0.1758720129144412
8,-5.5,False,-6.5,True,131,146,-64.20886505299275,0.017290549938941892
8,-4.5,False,-5.5,False,132,131,-5.018668522872318,-0.17136829479220614
8,-4.5,False,-5.5,True,132,147,-66.83809578097569,0.006355114582949808
8,-3.5,False,-4.5,False,133,132,-4.969190164391954,-0.15045697166991803
8,-3.5,False,-4.5,True,133,148,-69.36191117829513,-0.0023721893723147986
8,-2.5,False,-3.5,False,134,133,-4.9250156381135035,-0.11904331320319568
8,-2.5,False,-3.5,True,134,149,-71.79207369085577,-0.009194738204750575
8,-1.5,False,-2.5,False,135,134,-4.885260079170571,-0.08084650835473513
8,-1.5,False,-2.5,True,135,150,-74.138306118195,-0.014348392260405879
8,-0.5,False,-1.5,False,136,135,-4.849232464715961,-0.038619784817818435
8,-0.5,False,-1.5,True,136,151,-76.40875537213671,-0.018020255508062345
8,0.5,False,-0.5,False,137,136,-4.816384211300466,0.005350727877338534
8,0.5,False,-0.5,True,137,152,-78.61032875820831,-0.020361311538836725
8,1.5,False,0.5,False,138,137,-4.786273511108476,0.04898015241190038
8,1.5,False,0.5,True,138,153,-80.74894319067243,-0.021495138612807572
8,2.5,False,1.5,False,139,138,-4.758540010291632,0.09019780544193272
8,2.5,False,1.5,True,139,154,-82.82971342212771,-0.021523992655356153
8,3.5,False,2.5,False,140,139,-4.732886461487581,0.12676341848419959
8,3.5,False,2.5,True,140,155,-84.85709660396209,-0.020532972801906024
8,4.5,False,3.5,False,141,140,-4.709065188070255,0.1560127597872736
8,4.5,False,3.5,True,141,156,-86.8350049635751,-0.01859247731304774
8,5.5,False,4.5,False,142,141,-4.686867936299166,0.1743851206346091
8,5.5,False,4.5,True,142,157,-88.76689479799971,-0.015758218841927223
8,6.5,False,5.5,False,143,142,-4.666118156620129,0.17626597835935462
8,6.5,False,5.5,True,143,158,-90.65583760097418,-0.012064352358106841
8,7.5,False,6.5,False,144,143,-4.64666505543245,0.14981362073705298
8,7.5,False,6.5,True,144,159,-92.50457752308192,-0.007477743411830615
8,-7.5,True,-8.5,False,145,128,-2.2514551413653834,-0.14107419583563532
8,-6.5,True,-7.5,True,146,145,-2.3255014137881673,-0.17127920702393842
8,-6.5,True,-7.5,False,146,129,53.99571768178064,-0.011290817225229514
8,-5.5,True,-6.5,True,147,146,-2.389437794889382,-0.17598369044547413
8,-5.5,True,-6.5,False,147,130,56.744821763047916,-0.01711395470564302
8,-4.5,True,-5.5,True,148,147,-2.445374767072508,-0.1654120893750723
8,-4.5,True,-5.5,False,148,131,59.37405249103087,-0.02104306118524105
8,-3.5,True,-4.5,True,149,148,-2.494853125552865,-0.14434361266820145
8,-3.5,True,-4.5,False,149,132,61.89786788835032,-0.023406152702827577
8,-2.5,True,-3.5,True,150,149,-2.539027651831333,-0.11577549377086278
8,-2.5,True,-3.5,False,150,133,64.32803040091093,-0.024393217469086546
8,-1.5,True,-2.5,True,151,150,-2.5787832107742545,-0.08191531206066903
8,-1.5,True,-2.5,False,151,134,66.67426282825019,-0.02414404886697147
8,-0.5,True,-1.5,True,152,151,-2.614810825228865,-0.04457191000370041
8,-0.5,True,-1.5,False,152,135,68.9447120821919,-0.022769652842341725
8,0.5,True,-0.5,True,153,152,-2.6476590786443595,-0.005350727877338289
8,0.5,True,-0.5,False,153,136,71.1462854682635,-0.02036131153883669
8,1.5,True,0.5,True,154,153,-2.6777697788363533,0.034225434465114994
8,1.5,True,0.5,False,154,137,73.28489990072761,-0.016995674781736234
8,2.5,True,1.5,True,155,154,-2.7055032796532004,0.07262164246468043
8,2.5,True,1.5,False,155,138,75.36567013218288,-0.01273806887490621
8,3.5,True,2.5,True,156,155,-2.7311568284572445,0.10819351686738352
8,3.5,True,2.5,False,156,139,77.39305331401727,-0.007644822784898881
