j,m1,xi1,m2,xi2,index1,index2,energy_diff,coupling
0,0.5,True,-0.5,False,1,0,425.77478518535656,0.0
1,-0.5,False,-1.5,False,3,2,-3.491728492225775,0.19999939339401346
1,0.5,False,-0.5,False,4,3,-3.48912455543649,0.19999758199451903
1,0.5,False,-0.5,True,4,5,-431.2682331627649,-0.0009834614103302417
1,-0.5,True,-1.5,False,5,2,424.2873801151026,-0.0004925870751286199
1,0.5,True,-0.5,True,6,5,-1.9991425695229168,-0.19999758199451892
1,0.5,True,-0.5,False,6,3,425.7799660378055,-0.0009834614103302417
1,1.5,True,0.5,True,7,6,-2.001719485182548,0.19999939759776458
1,1.5,True,0.5,False,7,4,427.2673711080594,0.0004908773077249646
2,-1.5,False,-2.5,False,9,8,-3.494341530173159,0.20202927481994234
2,-0.5,False,-1.5,False,10,9,-3.491710289580851,-0.08248036794485401
2,-0.5,False,-1.5,True,10,13,-429.786044972804,-0.0005735454217456229
2,0.5,False,-0.5,False,11,10,-3.4891065423301484,0.08247561848676918
2,0.5,False,-0.5,True,11,14,-431.27859467975554,-0.0007024554507426135
2,1.5,False,0.5,False,12,11,-3.4865298129423934,0.2020286876078155
2,1.5,False,0.5,True,12,15,-432.76596391006865,-0.000573545656817816
2,-1.5,True,-2.5,False,13,8,422.79999315304997,-0.0007061489505991113
2,-0.5,True,-1.5,True,14,13,-1.9965568353786125,-0.20202866637594868
2,-0.5,True,-1.5,False,14,9,424.29777784784454,-0.000354303166652942
2,0.5,True,-0.5,True,15,14,-1.9991605826292584,-0.08247561848676913
2,0.5,True,-0.5,False,15,10,425.79032755479614,-0.0007024554507426135
2,1.5,True,0.5,True,16,15,-2.0017373120170703,0.08248034194176854
2,1.5,True,0.5,False,16,11,427.27769678510924,-0.00034819686928381106
2,2.5,True,1.5,True,17,16,-2.004287487587362,0.20202930029890634
2,2.5,True,1.5,False,17,12,428.75993911046425,0.0006988213981835687
3,-2.5,False,-3.5,False,19,18,-3.496972866194625,0.19244831401473964
3,-1.5,False,-2.5,False,20,19,-3.4943139394138427,-0.14907211544008891
3,-1.5,False,-2.5,True,20,25,-428.3039112946799,-0.00042316775465962153
3,-0.5,False,-1.5,False,21,20,-3.4916829881063336,-0.05443625351156825
3,-0.5,False,-1.5,True,21,26,-429.8016410972407,-0.0005984719434540398
3,0.5,False,-0.5,False,22,21,-3.4890795251203315,0.05442915716677038
3,0.5,False,-0.5,True,22,27,-431.2941364855079,-0.0006556013102276001
3,1.5,False,0.5,False,23,22,-3.4865030750983124,0.14906806502526612
3,1.5,False,0.5,True,23,28,-432.78145196076713,-0.0005984723396501735
3,2.5,False,1.5,False,24,23,-3.483953174112145,0.19244893847309738
3,2.5,False,1.5,True,24,29,-434.2636410850181,-0.0004231689554568708
3,-2.5,True,-3.5,False,25,18,421.3126244890715,-0.0008267223967032206
3,-1.5,True,-2.5,True,26,25,-1.993953185545564,-0.19244891420353605
3,-1.5,True,-2.5,False,26,19,422.8156441697205,-2.899575664902343e-06
3,-0.5,True,-1.5,True,27,26,-1.99658413685313,-0.14906802429727428
3,-0.5,True,-1.5,False,27,20,424.3133739722812,-0.0004954313773171474
3,0.5,True,-0.5,True,28,27,-1.9991875998390753,-0.05442915716677043
3,0.5,True,-0.5,False,28,21,425.8058693605485,-0.0006556013102276001
3,1.5,True,0.5,True,29,28,-2.0017640498611513,0.054436208897470875
3,1.5,True,0.5,False,29,22,427.29318483580766,-0.0004880230914790391
3,2.5,True,1.5,True,30,29,-2.004313950847262,0.14907208410708433
3,2.5,True,1.5,False,30,23,428.7753739600587,2.8004929625644325e-06
3,3.5,True,2.5,True,31,30,-2.006837755646984,0.19244837469542747
3,3.5,True,2.5,False,31,24,430.2524893785239,0.0008124740767557752
