j,m,xi,spin_up,spin_down,zeeman_energy_khz,rotation_energy_ghz
0,-0.5,False,0.0,1.0,6.9614177377805815,0.0
0,0.5,True,1.0,0.0,-6.9614177377805815,0.0
1,-1.5,False,0.0,1.0,6.126684570287495,21.92
1,-0.5,False,0.07867171638136139,-0.9969005773103007,7.044563103583755,21.92
1,0.5,False,0.0708543802703259,-0.9974866699843703,7.870990404655034,21.92
1,-0.5,True,0.9969005773103007,0.07867171638136139,-6.389296271076841,21.92
1,0.5,True,0.9974866699843703,0.0708543802703259,-7.036257237161948,21.92
1,1.5,True,1.0,0.0,-7.616684570287495,21.92
2,-2.5,False,0.0,1.0,5.291951402794408,65.76
2,-1.5,False,0.12359423019167544,-0.9923328404639882,6.312262831407514,65.76
2,-0.5,False,0.1338210223784646,-0.991005516619147,7.207840130047678,65.76
2,0.5,False,0.12092741456408482,-0.9926613523286005,8.01845914097899,65.76
2,1.5,False,0.09057367132559564,-0.9958897579865971,8.766395829156314,65.76
2,-1.5,True,0.9923328404639882,0.12359423019167544,-5.836462333886773,65.76
2,-0.5,True,0.991005516619147,0.1338210223784646,-6.552573297540766,65.76
2,0.5,True,0.9926613523286005,0.12092741456408482,-7.183725973485903,65.76
2,1.5,True,0.9958897579865971,0.09057367132559564,-7.752196326677054,65.76
2,2.5,True,1.0,0.0,-8.271951402794407,65.76
3,-3.5,False,0.0,1.0,4.457218235301321,131.52
3,-2.5,False,0.1696354861861478,-0.9855068755855483,5.6060665990660725,131.52
3,-1.5,False,0.1891350578481073,-0.9819510832484443,6.580457366001308,131.52
3,-0.5,False,0.18444572676997556,-0.9828427004746464,7.4457367046680805,131.52
3,0.5,False,0.16743523911828992,-0.9858830765873817,8.234447756640586,131.52
3,1.5,False,0.14066065967311006,-0.9900578663999016,8.965593807671302,131.52
3,2.5,False,0.1012914635850224,-0.9948567934154162,9.651416583472104,131.52
3,-2.5,True,0.9855068755855483,0.1696354861861478,-5.3097324365315055,131.52
3,-1.5,True,0.9819510832484443,0.1891350578481073,-6.104656868480568,131.52
3,-0.5,True,0.9828427004746464,0.18444572676997556,-6.790469872161168,131.52
3,0.5,True,0.9858830765873817,0.16743523911828992,-7.399714589147499,131.52
3,1.5,True,0.9900578663999016,0.14066065967311006,-7.951394305192042,131.52
3,2.5,True,0.9948567934154162,0.1012914635850224,-8.457750746006669,131.52
3,3.5,True,1.0,0.0,-8.927218235301321,131.52
4,-4.5,False,0.0,1.0,3.6224850678082343,219.20000000000002
4,-3.5,False,0.22151549195817183,-0.9751568524204346,4.93588237657858,219.20000000000002
4,-2.5,False,0.24576656912212444,-0.9693290429477186,5.998711256503315,219.20000000000002
4,-1.5,False,0.24382147776903557,-0.96982013125039,6.921329816389828,219.20000000000002
4,-0.5,False,0.23062345994636865,-0.9730430718741929,7.751082373748826,219.20000000000002
4,0.5,False,0.21047684505984252,-0.9775988429277396,8.51347417095254,219.20000000000002
4,1.5,False,0.18446430627032917,-0.9828392135604919,9.224113098865635,219.20000000000002
4,2.5,False,0.1516781377064318,-0.9884299381048253,9.89337449836142,219.20000000000002
4,3.5,False,0.10767628740895266,-0.9941860073094092,10.528570403479517,219.20000000000002
4,-3.5,True,0.9751568524204346,0.22151549195817183,-4.819014549030187,219.20000000000002
4,-2.5,True,0.9693290429477186,0.24576656912212444,-5.702377093968748,219.20000000000002
4,-1.5,True,0.96982013125039,0.24382147776903557,-6.445529318869087,219.20000000000002
4,-0.5,True,0.9730430718741929,0.23062345994636865,-7.0958155412419135,219.20000000000002
4,0.5,True,0.9775988429277396,0.21047684505984252,-7.678741003459453,219.20000000000002
4,1.5,True,0.9828392135604919,0.18446430627032917,-8.209913596386373,219.20000000000002
4,2.5,True,0.9884299381048253,0.1516781377064318,-8.699708660895984,219.20000000000002
4,3.5,True,0.9941860073094092,0.10767628740895266,-9.155438231027912,219.20000000000002
4,4.5,True,1.0,0.0,-9.582485067808234,219.20000000000002
5,-5.5,False,0.0,1.0,2.7877519003151474,328.8
5,-4.5,False,0.2824521443813917,-0.9592813904868338,4.316158609013931,328.8
5,-3.5,False,0.30652037871705096,-0.9518640960931113,5.475052186027914,328.8
5,-2.5,False,0.3036785997491769,-0.9527745315941117,6.455235904927626,328.8
5,-1.5,False,0.29070062011119757,-0.9568140621181136,7.324400145427531,328.8
5,-0.5,False,0.27224876848622226,-0.9622269005061828,8.115948023698323,328.8
5,0.5,False,0.249898248120473,-0.9682721030714034,8.849282621256316,328.8
5,1.5,False,0.22397793695674462,-0.9745942149205487,9.536860085971108,328.8
5,2.5,False,0.19396438297581464,-0.9810085718977238,10.18724142628678,328.8
5,3.5,False,0.15815416762116022,-0.9874144313630715,10.806610502177776,328.8
5,4.5,False,0.11158016682960158,-0.9937554358947065,11.399606771621034,328.8
5,-4.5,True,0.9592813904868338,0.2824521443813917,-4.378757116451711,328.8
5,-3.5,True,0.9518640960931113,0.30652037871705096,-5.35818435847952,328.8
5,-2.5,True,0.9527745315941117,0.3036785997491769,-6.158901742393059,328.8
5,-1.5,True,0.9568140621181136,0.29070062011119757,-6.8485996479067905,328.8
5,-0.5,True,0.9622269005061828,0.27224876848622226,-7.46068119119141,328.8
5,0.5,True,0.9682721030714034,0.249898248120473,-8.014549453763228,328.8
5,1.5,True,0.9745942149205487,0.22397793695674462,-8.522660583491847,328.8
5,2.5,True,0.9810085718977238,0.19396438297581464,-8.993575588821345,328.8
5,3.5,True,0.9874144313630715,0.15815416762116022,-9.43347832972617,328.8
5,4.5,True,0.9937554358947065,0.11158016682960158,-9.847008264183252,328.8
5,5.5,True,1.0,0.0,-10.237751900315148,328.8
6,-6.5,False,0.0,1.0,1.953018732822061,460.32000000000005
6,-5.5,False,0.3549466134075621,-0.9348865715318103,3.767582528762115,460.32000000000005
6,-4.5,False,0.3723589555088844,-0.9280887933017685,5.024458836640797,460.32000000000005
6,-3.5,False,0.36528743790075013,-0.9308947780022754,6.058438372715277,460.32000000000005
6,-2.5,False,0.3501335473582371,-0.936699791296196,6.9628143315942035,460.32000000000005
6,-1.5,False,0.3310443736065881,-0.943615187829987,7.779702472729365,460.32000000000005
6,-0.5,False,0.3094120230317012,-0.9509280729915539,8.532396936583527,460.32000000000005
6,0.5,False,0.28567066455029666,-0.9583278517372809,9.235388360971552,460.32000000000005
6,1.5,False,0.25977755447076917,-0.9656684846225367,9.898418705608602,460.32000000000005
6,2.5,False,0.231313136425156,-0.9728793516758166,10.528410605171329,460.32000000000005
6,3.5,False,0.19935600348819638,-0.9799271319201313,11.130492502130924,460.32000000000005
6,4.5,False,0.16195645358074048,-0.9867979059278296,11.708589161140672,460.32000000000005
6,5.5,False,0.11393544037573977,-0.9934881556548051,12.265783570206045,460.32000000000005
6,-5.5,True,0.9348865715318103,0.3549466134075621,-4.009647371186069,460.32000000000005
6,-4.5,True,0.9280887933017685,0.3723589555088844,-5.087057344078577,460.32000000000005
6,-3.5,True,0.9308947780022754,0.36528743790075013,-5.941570545166884,460.32000000000005
